Anatomy,Anatomy_ID,Relation,Gene,Gene_ID
lymph node,UBERON:0000029,EXPRESSES_AeG,KIN,22944
lymph node,UBERON:0000029,EXPRESSES_AeG,SRSF2,6427
lymph node,UBERON:0000029,EXPRESSES_AeG,DDX20,11218
lymph node,UBERON:0000029,EXPRESSES_AeG,NEURL1B,54492
lymph node,UBERON:0000029,EXPRESSES_AeG,PYCARD,29108
lymph node,UBERON:0000029,EXPRESSES_AeG,NFAT5,10725
lymph node,UBERON:0000029,EXPRESSES_AeG,ZFP36,7538
lymph node,UBERON:0000029,EXPRESSES_AeG,CHRDL2,25884
lymph node,UBERON:0000029,EXPRESSES_AeG,COG3,83548
lymph node,UBERON:0000029,EXPRESSES_AeG,MYO18A,399687
lymph node,UBERON:0000029,EXPRESSES_AeG,PDCD6IP,10015
lymph node,UBERON:0000029,EXPRESSES_AeG,TRO,7216
lymph node,UBERON:0000029,EXPRESSES_AeG,DHRS7,51635
lymph node,UBERON:0000029,EXPRESSES_AeG,KDM4C,23081
lymph node,UBERON:0000029,EXPRESSES_AeG,CCR5,1234
lymph node,UBERON:0000029,EXPRESSES_AeG,GPSM3,63940
lymph node,UBERON:0000029,EXPRESSES_AeG,AHDC1,27245
lymph node,UBERON:0000029,EXPRESSES_AeG,PIK3CB,5291
lymph node,UBERON:0000029,EXPRESSES_AeG,TSR2,90121
lymph node,UBERON:0000029,EXPRESSES_AeG,KLF13,51621
lymph node,UBERON:0000029,EXPRESSES_AeG,ARL8A,127829
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF782,158431
lymph node,UBERON:0000029,EXPRESSES_AeG,SLC9A7,84679
lymph node,UBERON:0000029,EXPRESSES_AeG,RBM28,55131
lymph node,UBERON:0000029,EXPRESSES_AeG,RNF128,79589
lymph node,UBERON:0000029,EXPRESSES_AeG,LIFR,3977
lymph node,UBERON:0000029,EXPRESSES_AeG,ZBED5,58486
lymph node,UBERON:0000029,EXPRESSES_AeG,HTATIP2,10553
lymph node,UBERON:0000029,EXPRESSES_AeG,VDR,7421
lymph node,UBERON:0000029,EXPRESSES_AeG,KDM3A,55818
lymph node,UBERON:0000029,EXPRESSES_AeG,THOC5,8563
lymph node,UBERON:0000029,EXPRESSES_AeG,NEDD9,4739
lymph node,UBERON:0000029,EXPRESSES_AeG,RABL2A,11159
lymph node,UBERON:0000029,EXPRESSES_AeG,BBS5,129880
lymph node,UBERON:0000029,EXPRESSES_AeG,CPNE1,8904
lymph node,UBERON:0000029,EXPRESSES_AeG,TCEA3,6920
lymph node,UBERON:0000029,EXPRESSES_AeG,TSC22D1,8848
lymph node,UBERON:0000029,EXPRESSES_AeG,PTGDR,5729
lymph node,UBERON:0000029,EXPRESSES_AeG,DACT1,51339
lymph node,UBERON:0000029,EXPRESSES_AeG,TRIM32,22954
lymph node,UBERON:0000029,EXPRESSES_AeG,LRP5,4041
lymph node,UBERON:0000029,EXPRESSES_AeG,TK1,7083
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF792,126375
lymph node,UBERON:0000029,EXPRESSES_AeG,ADAM12,8038
lymph node,UBERON:0000029,EXPRESSES_AeG,HNRNPC,3183
lymph node,UBERON:0000029,EXPRESSES_AeG,PIK3C2A,5286
lymph node,UBERON:0000029,EXPRESSES_AeG,SAMD4B,55095
lymph node,UBERON:0000029,EXPRESSES_AeG,HMBS,3145
lymph node,UBERON:0000029,EXPRESSES_AeG,HPR,3250
lymph node,UBERON:0000029,EXPRESSES_AeG,F3,2152
lymph node,UBERON:0000029,EXPRESSES_AeG,SAMD3,154075
lymph node,UBERON:0000029,EXPRESSES_AeG,SFSWAP,6433
lymph node,UBERON:0000029,EXPRESSES_AeG,SMIM12,113444
lymph node,UBERON:0000029,EXPRESSES_AeG,PLS1,5357
lymph node,UBERON:0000029,EXPRESSES_AeG,U2AF2,11338
lymph node,UBERON:0000029,EXPRESSES_AeG,PGM3,5238
lymph node,UBERON:0000029,EXPRESSES_AeG,PSRC1,84722
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF132,7691
lymph node,UBERON:0000029,EXPRESSES_AeG,JMJD1C,221037
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF248,57209
lymph node,UBERON:0000029,EXPRESSES_AeG,PHF13,148479
lymph node,UBERON:0000029,EXPRESSES_AeG,SGSM3,27352
lymph node,UBERON:0000029,EXPRESSES_AeG,DDX1,1653
lymph node,UBERON:0000029,EXPRESSES_AeG,EIF2AK4,440275
lymph node,UBERON:0000029,EXPRESSES_AeG,DNAJC12,56521
lymph node,UBERON:0000029,EXPRESSES_AeG,VPRBP,9730
lymph node,UBERON:0000029,EXPRESSES_AeG,CYP7B1,9420
lymph node,UBERON:0000029,EXPRESSES_AeG,LAMA2,3908
lymph node,UBERON:0000029,EXPRESSES_AeG,SRGN,5552
lymph node,UBERON:0000029,EXPRESSES_AeG,MINOS1,440574
lymph node,UBERON:0000029,EXPRESSES_AeG,DPM1,8813
lymph node,UBERON:0000029,EXPRESSES_AeG,TM7SF2,7108
lymph node,UBERON:0000029,EXPRESSES_AeG,KCNQ5,56479
lymph node,UBERON:0000029,EXPRESSES_AeG,ACP5,54
lymph node,UBERON:0000029,EXPRESSES_AeG,TIMELESS,8914
lymph node,UBERON:0000029,EXPRESSES_AeG,RAB11FIP3,9727
lymph node,UBERON:0000029,EXPRESSES_AeG,DPT,1805
lymph node,UBERON:0000029,EXPRESSES_AeG,PIAS4,51588
lymph node,UBERON:0000029,EXPRESSES_AeG,CYTIP,9595
lymph node,UBERON:0000029,EXPRESSES_AeG,MTA3,57504
lymph node,UBERON:0000029,EXPRESSES_AeG,RHOD,29984
lymph node,UBERON:0000029,EXPRESSES_AeG,FZD4,8322
lymph node,UBERON:0000029,EXPRESSES_AeG,RIMS4,140730
lymph node,UBERON:0000029,EXPRESSES_AeG,IDS,3423
lymph node,UBERON:0000029,EXPRESSES_AeG,PRPS1,5631
lymph node,UBERON:0000029,EXPRESSES_AeG,TPI1,7167
lymph node,UBERON:0000029,EXPRESSES_AeG,MTF1,4520
lymph node,UBERON:0000029,EXPRESSES_AeG,CTSL,1514
lymph node,UBERON:0000029,EXPRESSES_AeG,TNFSF12,8742
lymph node,UBERON:0000029,EXPRESSES_AeG,B4GALT4,8702
lymph node,UBERON:0000029,EXPRESSES_AeG,BANF1,8815
lymph node,UBERON:0000029,EXPRESSES_AeG,MYO15B,80022
lymph node,UBERON:0000029,EXPRESSES_AeG,MADCAM1,8174
lymph node,UBERON:0000029,EXPRESSES_AeG,STARD3NL,83930
lymph node,UBERON:0000029,EXPRESSES_AeG,U2SURP,23350
lymph node,UBERON:0000029,EXPRESSES_AeG,RAD52,5893
lymph node,UBERON:0000029,EXPRESSES_AeG,BIRC3,330
lymph node,UBERON:0000029,EXPRESSES_AeG,RALBP1,10928
lymph node,UBERON:0000029,EXPRESSES_AeG,AMN1,196394
lymph node,UBERON:0000029,EXPRESSES_AeG,ARFGEF2,10564
lymph node,UBERON:0000029,EXPRESSES_AeG,DDIT4L,115265
lymph node,UBERON:0000029,EXPRESSES_AeG,ANAPC1,64682
lymph node,UBERON:0000029,EXPRESSES_AeG,SIPA1L2,57568
lymph node,UBERON:0000029,EXPRESSES_AeG,MTG2,26164
lymph node,UBERON:0000029,EXPRESSES_AeG,CD151,977
lymph node,UBERON:0000029,EXPRESSES_AeG,SLBP,7884
lymph node,UBERON:0000029,EXPRESSES_AeG,ITGA3,3675
lymph node,UBERON:0000029,EXPRESSES_AeG,BRPF1,7862
lymph node,UBERON:0000029,EXPRESSES_AeG,MRPL12,6182
lymph node,UBERON:0000029,EXPRESSES_AeG,PNN,5411
lymph node,UBERON:0000029,EXPRESSES_AeG,NSMCE4A,54780
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF860,344787
lymph node,UBERON:0000029,EXPRESSES_AeG,PPP6R3,55291
lymph node,UBERON:0000029,EXPRESSES_AeG,HM13,81502
lymph node,UBERON:0000029,EXPRESSES_AeG,C3orf17,25871
lymph node,UBERON:0000029,EXPRESSES_AeG,RBBP4,5928
lymph node,UBERON:0000029,EXPRESSES_AeG,SLC16A14,151473
lymph node,UBERON:0000029,EXPRESSES_AeG,RFT1,91869
lymph node,UBERON:0000029,EXPRESSES_AeG,CDV3,55573
lymph node,UBERON:0000029,EXPRESSES_AeG,CIB2,10518
lymph node,UBERON:0000029,EXPRESSES_AeG,SEC31A,22872
lymph node,UBERON:0000029,EXPRESSES_AeG,ADD1,118
lymph node,UBERON:0000029,EXPRESSES_AeG,DDHD1,80821
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF354A,6940
lymph node,UBERON:0000029,EXPRESSES_AeG,COL3A1,1281
lymph node,UBERON:0000029,EXPRESSES_AeG,CPPED1,55313
lymph node,UBERON:0000029,EXPRESSES_AeG,KLF6,1316
lymph node,UBERON:0000029,EXPRESSES_AeG,GTF2E2,2961
lymph node,UBERON:0000029,EXPRESSES_AeG,CCT6A,908
lymph node,UBERON:0000029,EXPRESSES_AeG,RFXAP,5994
lymph node,UBERON:0000029,EXPRESSES_AeG,ENTPD5,957
lymph node,UBERON:0000029,EXPRESSES_AeG,RUNDC3B,154661
lymph node,UBERON:0000029,EXPRESSES_AeG,STMN2,11075
lymph node,UBERON:0000029,EXPRESSES_AeG,FAM198B,51313
lymph node,UBERON:0000029,EXPRESSES_AeG,HAPLN3,145864
lymph node,UBERON:0000029,EXPRESSES_AeG,KATNAL2,83473
lymph node,UBERON:0000029,EXPRESSES_AeG,LUM,4060
lymph node,UBERON:0000029,EXPRESSES_AeG,ZMYM2,7750
lymph node,UBERON:0000029,EXPRESSES_AeG,LRRC2,79442
lymph node,UBERON:0000029,EXPRESSES_AeG,USF1,7391
lymph node,UBERON:0000029,EXPRESSES_AeG,P2RY10,27334
lymph node,UBERON:0000029,EXPRESSES_AeG,GSS,2937
lymph node,UBERON:0000029,EXPRESSES_AeG,UBE2M,9040
lymph node,UBERON:0000029,EXPRESSES_AeG,CANX,821
lymph node,UBERON:0000029,EXPRESSES_AeG,CTDSPL2,51496
lymph node,UBERON:0000029,EXPRESSES_AeG,IL21R,50615
lymph node,UBERON:0000029,EXPRESSES_AeG,CCDC126,90693
lymph node,UBERON:0000029,EXPRESSES_AeG,DDR1,780
lymph node,UBERON:0000029,EXPRESSES_AeG,UQCRB,7381
lymph node,UBERON:0000029,EXPRESSES_AeG,IL1RAP,3556
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF808,388558
lymph node,UBERON:0000029,EXPRESSES_AeG,EML3,256364
lymph node,UBERON:0000029,EXPRESSES_AeG,MASP1,5648
lymph node,UBERON:0000029,EXPRESSES_AeG,TYMP,1890
lymph node,UBERON:0000029,EXPRESSES_AeG,SEMA4G,57715
lymph node,UBERON:0000029,EXPRESSES_AeG,LARP1,23367
lymph node,UBERON:0000029,EXPRESSES_AeG,IL5RA,3568
lymph node,UBERON:0000029,EXPRESSES_AeG,LEO1,123169
lymph node,UBERON:0000029,EXPRESSES_AeG,GAK,2580
lymph node,UBERON:0000029,EXPRESSES_AeG,MUC20,200958
lymph node,UBERON:0000029,EXPRESSES_AeG,METTL8,79828
lymph node,UBERON:0000029,EXPRESSES_AeG,MGRN1,23295
lymph node,UBERON:0000029,EXPRESSES_AeG,DUSP2,1844
lymph node,UBERON:0000029,EXPRESSES_AeG,ANKS3,124401
lymph node,UBERON:0000029,EXPRESSES_AeG,C12orf43,64897
lymph node,UBERON:0000029,EXPRESSES_AeG,KIF2C,11004
lymph node,UBERON:0000029,EXPRESSES_AeG,SSR2,6746
lymph node,UBERON:0000029,EXPRESSES_AeG,BDP1,55814
lymph node,UBERON:0000029,EXPRESSES_AeG,RPS28,6234
lymph node,UBERON:0000029,EXPRESSES_AeG,MCCC1,56922
lymph node,UBERON:0000029,EXPRESSES_AeG,CIC,23152
lymph node,UBERON:0000029,EXPRESSES_AeG,REL,5966
lymph node,UBERON:0000029,EXPRESSES_AeG,RFNG,5986
lymph node,UBERON:0000029,EXPRESSES_AeG,TMEM175,84286
lymph node,UBERON:0000029,EXPRESSES_AeG,CD180,4064
lymph node,UBERON:0000029,EXPRESSES_AeG,RHOG,391
lymph node,UBERON:0000029,EXPRESSES_AeG,CLDND1,56650
lymph node,UBERON:0000029,EXPRESSES_AeG,RSL24D1,51187
lymph node,UBERON:0000029,EXPRESSES_AeG,DEAF1,10522
lymph node,UBERON:0000029,EXPRESSES_AeG,CCDC170,80129
lymph node,UBERON:0000029,EXPRESSES_AeG,IRF1,3659
lymph node,UBERON:0000029,EXPRESSES_AeG,USE1,55850
lymph node,UBERON:0000029,EXPRESSES_AeG,RAB7A,7879
lymph node,UBERON:0000029,EXPRESSES_AeG,CSGALNACT1,55790
lymph node,UBERON:0000029,EXPRESSES_AeG,NEFM,4741
lymph node,UBERON:0000029,EXPRESSES_AeG,MRPS18B,28973
lymph node,UBERON:0000029,EXPRESSES_AeG,07-Mar,64844
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNRF2,223082
lymph node,UBERON:0000029,EXPRESSES_AeG,ZMYM3,9203
lymph node,UBERON:0000029,EXPRESSES_AeG,RFC1,5981
lymph node,UBERON:0000029,EXPRESSES_AeG,ABCC5,10057
lymph node,UBERON:0000029,EXPRESSES_AeG,MAF1,84232
lymph node,UBERON:0000029,EXPRESSES_AeG,PCID2,55795
lymph node,UBERON:0000029,EXPRESSES_AeG,WWTR1,25937
lymph node,UBERON:0000029,EXPRESSES_AeG,MBIP,51562
lymph node,UBERON:0000029,EXPRESSES_AeG,SRM,6723
lymph node,UBERON:0000029,EXPRESSES_AeG,TRIM23,373
lymph node,UBERON:0000029,EXPRESSES_AeG,MRPS5,64969
lymph node,UBERON:0000029,EXPRESSES_AeG,LRRC75B,388886
lymph node,UBERON:0000029,EXPRESSES_AeG,SHC2,25759
lymph node,UBERON:0000029,EXPRESSES_AeG,SNRPN,6638
lymph node,UBERON:0000029,EXPRESSES_AeG,HIVEP2,3097
lymph node,UBERON:0000029,EXPRESSES_AeG,C12orf10,60314
lymph node,UBERON:0000029,EXPRESSES_AeG,BLOC1S5,63915
lymph node,UBERON:0000029,EXPRESSES_AeG,PTPN3,5774
lymph node,UBERON:0000029,EXPRESSES_AeG,C16orf93,90835
lymph node,UBERON:0000029,EXPRESSES_AeG,MTHFSD,64779
lymph node,UBERON:0000029,EXPRESSES_AeG,PEMT,10400
lymph node,UBERON:0000029,EXPRESSES_AeG,GGA3,23163
lymph node,UBERON:0000029,EXPRESSES_AeG,SEC61B,10952
lymph node,UBERON:0000029,EXPRESSES_AeG,TNKS1BP1,85456
lymph node,UBERON:0000029,EXPRESSES_AeG,PHF10,55274
lymph node,UBERON:0000029,EXPRESSES_AeG,SLC37A1,54020
lymph node,UBERON:0000029,EXPRESSES_AeG,ATP6AP1,537
lymph node,UBERON:0000029,EXPRESSES_AeG,PIP4K2C,79837
lymph node,UBERON:0000029,EXPRESSES_AeG,SETD2,29072
lymph node,UBERON:0000029,EXPRESSES_AeG,S100A3,6274
lymph node,UBERON:0000029,EXPRESSES_AeG,PLCB3,5331
lymph node,UBERON:0000029,EXPRESSES_AeG,LRRC16B,90668
lymph node,UBERON:0000029,EXPRESSES_AeG,C5orf22,55322
lymph node,UBERON:0000029,EXPRESSES_AeG,AGMO,392636
lymph node,UBERON:0000029,EXPRESSES_AeG,CRACR2B,283229
lymph node,UBERON:0000029,EXPRESSES_AeG,RASL11A,387496
lymph node,UBERON:0000029,EXPRESSES_AeG,RMI2,116028
lymph node,UBERON:0000029,EXPRESSES_AeG,RGPD5,84220
lymph node,UBERON:0000029,EXPRESSES_AeG,EIF4EBP1,1978
lymph node,UBERON:0000029,EXPRESSES_AeG,DSPP,1834
lymph node,UBERON:0000029,EXPRESSES_AeG,KDM3B,51780
lymph node,UBERON:0000029,EXPRESSES_AeG,THUMPD3,25917
lymph node,UBERON:0000029,EXPRESSES_AeG,SYDE1,85360
lymph node,UBERON:0000029,EXPRESSES_AeG,SMIM19,114926
lymph node,UBERON:0000029,EXPRESSES_AeG,TOR2A,27433
lymph node,UBERON:0000029,EXPRESSES_AeG,BEND4,389206
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF644,84146
lymph node,UBERON:0000029,EXPRESSES_AeG,IFT43,112752
lymph node,UBERON:0000029,EXPRESSES_AeG,ORMDL1,94101
lymph node,UBERON:0000029,EXPRESSES_AeG,FBXL15,79176
lymph node,UBERON:0000029,EXPRESSES_AeG,NFIX,4784
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF584,201514
lymph node,UBERON:0000029,EXPRESSES_AeG,PER1,5187
lymph node,UBERON:0000029,EXPRESSES_AeG,GPS2,2874
lymph node,UBERON:0000029,EXPRESSES_AeG,ABHD17C,58489
lymph node,UBERON:0000029,EXPRESSES_AeG,SGCG,6445
lymph node,UBERON:0000029,EXPRESSES_AeG,RPLP2,6181
lymph node,UBERON:0000029,EXPRESSES_AeG,S1PR5,53637
lymph node,UBERON:0000029,EXPRESSES_AeG,COG6,57511
lymph node,UBERON:0000029,EXPRESSES_AeG,CDH5,1003
lymph node,UBERON:0000029,EXPRESSES_AeG,SMAP1,60682
lymph node,UBERON:0000029,EXPRESSES_AeG,MS4A1,931
lymph node,UBERON:0000029,EXPRESSES_AeG,PCSK1,5122
lymph node,UBERON:0000029,EXPRESSES_AeG,APEX1,328
lymph node,UBERON:0000029,EXPRESSES_AeG,TMEM9,252839
lymph node,UBERON:0000029,EXPRESSES_AeG,GNAS,2778
lymph node,UBERON:0000029,EXPRESSES_AeG,USP4,7375
lymph node,UBERON:0000029,EXPRESSES_AeG,APPL1,26060
lymph node,UBERON:0000029,EXPRESSES_AeG,KIF3C,3797
lymph node,UBERON:0000029,EXPRESSES_AeG,MKS1,54903
lymph node,UBERON:0000029,EXPRESSES_AeG,SNRPB2,6629
lymph node,UBERON:0000029,EXPRESSES_AeG,IDH1,3417
lymph node,UBERON:0000029,EXPRESSES_AeG,PPP1R26,9858
lymph node,UBERON:0000029,EXPRESSES_AeG,TMEM115,11070
lymph node,UBERON:0000029,EXPRESSES_AeG,IFT57,55081
lymph node,UBERON:0000029,EXPRESSES_AeG,CPTP,80772
lymph node,UBERON:0000029,EXPRESSES_AeG,GIMAP1-GIMAP5,100527949
lymph node,UBERON:0000029,EXPRESSES_AeG,BMF,90427
lymph node,UBERON:0000029,EXPRESSES_AeG,ZBTB2,57621
lymph node,UBERON:0000029,EXPRESSES_AeG,CNOT10,25904
lymph node,UBERON:0000029,EXPRESSES_AeG,SNTB1,6641
lymph node,UBERON:0000029,EXPRESSES_AeG,SLC9A9,285195
lymph node,UBERON:0000029,EXPRESSES_AeG,EXOSC1,51013
lymph node,UBERON:0000029,EXPRESSES_AeG,JAG2,3714
lymph node,UBERON:0000029,EXPRESSES_AeG,WDR4,10785
lymph node,UBERON:0000029,EXPRESSES_AeG,ATF2,1386
lymph node,UBERON:0000029,EXPRESSES_AeG,MICAL3,57553
lymph node,UBERON:0000029,EXPRESSES_AeG,RUNDC1,146923
lymph node,UBERON:0000029,EXPRESSES_AeG,FBXO34,55030
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF408,79797
lymph node,UBERON:0000029,EXPRESSES_AeG,EFEMP2,30008
lymph node,UBERON:0000029,EXPRESSES_AeG,SH3BP2,6452
lymph node,UBERON:0000029,EXPRESSES_AeG,PARM1,25849
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF669,79862
lymph node,UBERON:0000029,EXPRESSES_AeG,TEX261,113419
lymph node,UBERON:0000029,EXPRESSES_AeG,ARSG,22901
lymph node,UBERON:0000029,EXPRESSES_AeG,RGS12,6002
lymph node,UBERON:0000029,EXPRESSES_AeG,TMEM245,23731
lymph node,UBERON:0000029,EXPRESSES_AeG,EIF4EBP2,1979
lymph node,UBERON:0000029,EXPRESSES_AeG,NAF1,92345
lymph node,UBERON:0000029,EXPRESSES_AeG,PCNXL2,80003
lymph node,UBERON:0000029,EXPRESSES_AeG,ENG,2022
lymph node,UBERON:0000029,EXPRESSES_AeG,SH3D19,152503
lymph node,UBERON:0000029,EXPRESSES_AeG,KTI12,112970
lymph node,UBERON:0000029,EXPRESSES_AeG,HIBCH,26275
lymph node,UBERON:0000029,EXPRESSES_AeG,HK2,3099
lymph node,UBERON:0000029,EXPRESSES_AeG,CRAT,1384
lymph node,UBERON:0000029,EXPRESSES_AeG,ECSCR,641700
lymph node,UBERON:0000029,EXPRESSES_AeG,BTN3A3,10384
lymph node,UBERON:0000029,EXPRESSES_AeG,WDR82,80335
lymph node,UBERON:0000029,EXPRESSES_AeG,APIP,51074
lymph node,UBERON:0000029,EXPRESSES_AeG,FZD5,7855
lymph node,UBERON:0000029,EXPRESSES_AeG,PKNOX1,5316
lymph node,UBERON:0000029,EXPRESSES_AeG,THRB,7068
lymph node,UBERON:0000029,EXPRESSES_AeG,STXBP2,6813
lymph node,UBERON:0000029,EXPRESSES_AeG,MID1IP1,58526
lymph node,UBERON:0000029,EXPRESSES_AeG,SLC8B1,80024
lymph node,UBERON:0000029,EXPRESSES_AeG,LZTS1,11178
lymph node,UBERON:0000029,EXPRESSES_AeG,FAM53B,9679
lymph node,UBERON:0000029,EXPRESSES_AeG,RAD21,5885
lymph node,UBERON:0000029,EXPRESSES_AeG,DBNDD2,55861
lymph node,UBERON:0000029,EXPRESSES_AeG,OSBPL7,114881
lymph node,UBERON:0000029,EXPRESSES_AeG,PPM1H,57460
lymph node,UBERON:0000029,EXPRESSES_AeG,HDHD3,81932
lymph node,UBERON:0000029,EXPRESSES_AeG,ZBED8,63920
lymph node,UBERON:0000029,EXPRESSES_AeG,MAK16,84549
lymph node,UBERON:0000029,EXPRESSES_AeG,ARIH2,10425
lymph node,UBERON:0000029,EXPRESSES_AeG,ADAMTS5,11096
lymph node,UBERON:0000029,EXPRESSES_AeG,APOBEC3G,60489
lymph node,UBERON:0000029,EXPRESSES_AeG,DTD2,112487
lymph node,UBERON:0000029,EXPRESSES_AeG,CCL2,6347
lymph node,UBERON:0000029,EXPRESSES_AeG,UBC,7316
lymph node,UBERON:0000029,EXPRESSES_AeG,TLR1,7096
lymph node,UBERON:0000029,EXPRESSES_AeG,RBM39,9584
lymph node,UBERON:0000029,EXPRESSES_AeG,FAM65A,79567
lymph node,UBERON:0000029,EXPRESSES_AeG,MAMDC2,256691
lymph node,UBERON:0000029,EXPRESSES_AeG,PCCA,5095
lymph node,UBERON:0000029,EXPRESSES_AeG,FRS2,10818
lymph node,UBERON:0000029,EXPRESSES_AeG,PAM16,51025
lymph node,UBERON:0000029,EXPRESSES_AeG,NTNG1,22854
lymph node,UBERON:0000029,EXPRESSES_AeG,TNFRSF11B,4982
lymph node,UBERON:0000029,EXPRESSES_AeG,THUMPD1,55623
lymph node,UBERON:0000029,EXPRESSES_AeG,FAM89A,375061
lymph node,UBERON:0000029,EXPRESSES_AeG,SCRN3,79634
lymph node,UBERON:0000029,EXPRESSES_AeG,NDUFA2,4695
lymph node,UBERON:0000029,EXPRESSES_AeG,ELOVL6,79071
lymph node,UBERON:0000029,EXPRESSES_AeG,HLA-DMB,3109
lymph node,UBERON:0000029,EXPRESSES_AeG,WDR46,9277
lymph node,UBERON:0000029,EXPRESSES_AeG,MRC1,4360
lymph node,UBERON:0000029,EXPRESSES_AeG,TXNDC5,81567
lymph node,UBERON:0000029,EXPRESSES_AeG,ATP6V0E1,8992
lymph node,UBERON:0000029,EXPRESSES_AeG,TUSC2,11334
lymph node,UBERON:0000029,EXPRESSES_AeG,UXT,8409
lymph node,UBERON:0000029,EXPRESSES_AeG,ZBED6CL,113763
lymph node,UBERON:0000029,EXPRESSES_AeG,JUP,3728
lymph node,UBERON:0000029,EXPRESSES_AeG,CCAR1,55749
lymph node,UBERON:0000029,EXPRESSES_AeG,DPP7,29952
lymph node,UBERON:0000029,EXPRESSES_AeG,EID1,23741
lymph node,UBERON:0000029,EXPRESSES_AeG,XIAP,331
lymph node,UBERON:0000029,EXPRESSES_AeG,OGDH,4967
lymph node,UBERON:0000029,EXPRESSES_AeG,UBR3,130507
lymph node,UBERON:0000029,EXPRESSES_AeG,TRANK1,9881
lymph node,UBERON:0000029,EXPRESSES_AeG,PAF1,54623
lymph node,UBERON:0000029,EXPRESSES_AeG,SAR1B,51128
lymph node,UBERON:0000029,EXPRESSES_AeG,DHX36,170506
lymph node,UBERON:0000029,EXPRESSES_AeG,NPIPA8,101059953
lymph node,UBERON:0000029,EXPRESSES_AeG,WTAP,9589
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF594,84622
lymph node,UBERON:0000029,EXPRESSES_AeG,MKNK1,8569
lymph node,UBERON:0000029,EXPRESSES_AeG,FKBP4,2288
lymph node,UBERON:0000029,EXPRESSES_AeG,RUNX2,860
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF117,51351
lymph node,UBERON:0000029,EXPRESSES_AeG,LYVE1,10894
lymph node,UBERON:0000029,EXPRESSES_AeG,CDK8,1024
lymph node,UBERON:0000029,EXPRESSES_AeG,TANGO6,79613
lymph node,UBERON:0000029,EXPRESSES_AeG,AGTPBP1,23287
lymph node,UBERON:0000029,EXPRESSES_AeG,AKAP1,8165
lymph node,UBERON:0000029,EXPRESSES_AeG,ERRFI1,54206
lymph node,UBERON:0000029,EXPRESSES_AeG,SERPINE3,647174
lymph node,UBERON:0000029,EXPRESSES_AeG,CAAP1,79886
lymph node,UBERON:0000029,EXPRESSES_AeG,FBXW2,26190
lymph node,UBERON:0000029,EXPRESSES_AeG,AGPAT9,84803
lymph node,UBERON:0000029,EXPRESSES_AeG,EFHC1,114327
lymph node,UBERON:0000029,EXPRESSES_AeG,C1orf228,339541
lymph node,UBERON:0000029,EXPRESSES_AeG,ZNF143,7702
lymph node,UBERON:0000029,EXPRESSES_AeG,SENP6,26054
lymph node,UBERON:0000029,EXPRESSES_AeG,ORAI3,93129
lymph node,UBERON:0000029,EXPRESSES_AeG,PPM1F,9647
lymph node,UBERON:0000029,EXPRESSES_AeG,ANKRD13C,81573
lymph node,UBERON:0000029,EXPRESSES_AeG,ALCAM,214
lymph node,UBERON:0000029,EXPRESSES_AeG,IFNG,3458
lymph node,UBERON:0000029,EXPRESSES_AeG,EIF3G,8666
lymph node,UBERON:0000029,EXPRESSES_AeG,SKP1,6500
lymph node,UBERON:0000029,EXPRESSES_AeG,TMEM120A,83862
lymph node,UBERON:0000029,EXPRESSES_AeG,TXNDC9,10190
lymph node,UBERON:0000029,EXPRESSES_AeG,MATN3,4148
lymph node,UBERON:0000029,EXPRESSES_AeG,RBM43,375287
lymph node,UBERON:0000029,EXPRESSES_AeG,CR1,1378
lymph node,UBERON:0000029,EXPRESSES_AeG,POP5,51367
lymph node,UBERON:0000029,EXPRESSES_AeG,PFN1,5216
lymph node,UBERON:0000029,EXPRESSES_AeG,TSSC1,7260
lymph node,UBERON:0000029,EXPRESSES_AeG,LDHA,3939
lymph node,UBERON:0000029,EXPRESSES_AeG,MME,4311
lymph node,UBERON:0000029,EXPRESSES_AeG,DRAM2,128338
lymph node,UBERON:0000029,EXPRESSES_AeG,FNBP1,23048
lymph node,UBERON:0000029,EXPRESSES_AeG,TMEM262,100130348
lymph node,UBERON:0000029,EXPRESSES_AeG,VPS9D1,9605
lymph node,UBERON:0000029,EXPRESSES_AeG,CDC20,991
lymph node,UBERON:0000029,EXPRESSES_AeG,NACAD,23148
lymph node,UBERON:0000029,EXPRESSES_AeG,ORC3,23595
lymph node,UBERON:0000029,EXPRESSES_AeG,BICD1,636
lymph node,UBERON:0000029,EXPRESSES_AeG,SLC25A30,253512
lymph node,UBERON:0000029,EXPRESSES_AeG,MRPS6,64968
lymph node,UBERON:0000029,EXPRESSES_AeG,RPS19,6223
